n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,partrgrno,lottoID,ocid
323,Z0426CCC47,T-IT-CF-04083101008,"DEI TIPOGRAFIA DEL GENIO CIVILE- VIA NOMENTANA,16 ROMA",,,,idm7956,ocds-xxxxxx-Z0426CCC47
324,ZCC270805F,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm7976,ocds-xxxxxx-ZCC270805F
324,ZCC270805F,T-IT-CF-04705810150,MANZONI & C. SPA,,,,idm7976,ocds-xxxxxx-ZCC270805F
325,IDM7999,T-IT-CF-08928300964,AFOL Metropolitana - Via Soderini n. 24 Milano,,,,idm7999,ocds-xxxxxx-IDM7999
326,78055542EE,T-IT-CF-00891951006,KUWAIT PETROLEUM ITALIA S.P.A.,,,,idm8019,ocds-xxxxxx-78055542EE
327,7805526BD0,T-IT-CF-00891951006,KUWAIT PETROLEUM ITALIA S.P.A.,,,,idm8039,ocds-xxxxxx-7805526BD0
328,Z4D26E3C05,T-IT-CF-02636330785,LA POLIGRAFICA S.R.L - VIA MENESTALLA snc.  - 87029 SCALEA (CS),,,,idm8059,ocds-xxxxxx-Z4D26E3C05
329,ZB52776EB4,T-IT-CF-07105940154,AIAP,,,,idm8079,ocds-xxxxxx-ZB52776EB4
330,ZCF275DDD6,T-IT-CF-01255720169,Esselunga spa,,,,idm8098,ocds-xxxxxx-ZCF275DDD6
331,ZBE25EBE16,T-IT-CF-08416880154,Acentro Turismo spa,,,,idm8117,ocds-xxxxxx-ZBE25EBE16
332,ZCF277BC4E,T-IT-CF-SCRVIO67C22F704L,Luca Toschi,,,,idm8137,ocds-xxxxxx-ZCF277BC4E
333,Z882776C61,T-IT-CF-06659420159,Centro Marche,,,,idm8156,ocds-xxxxxx-Z882776C61
334,Z4A2784AE7,T-IT-CF-05240100965,AlanMultimedia s.a.s. di Alessandro Inzaghi e C.,,,,idm8175,ocds-xxxxxx-Z4A2784AE7
335,ZE32720AD6,T-IT-CF-04757180726,INTEL MEDIA PUBBLICITA srl,,,,idm8194,ocds-xxxxxx-ZE32720AD6
336,Z232752E0E,T-IT-CF-06655971007,ENEL ENERGIA,,,,idm8214,ocds-xxxxxx-Z232752E0E
337,Z4B276C8DE,T-IT-CF-05908960965,AMSA,,,,idm8234,ocds-xxxxxx-Z4B276C8DE
338,ZAF26F6024,T-IT-CF-12883390150,ATM,,,,idm8254,ocds-xxxxxx-ZAF26F6024
339,Z1A2646046,T-IT-CF-12883450152,UNARETI SPA,,,,idm8274,ocds-xxxxxx-Z1A2646046
340,Z3C26EC696,T-IT-CF-00864530159,Compass Group Spa,,,,idm8294,ocds-xxxxxx-Z3C26EC696
341,Z0D26460B1,T-IT-CF-12883450152,UNARETI SPA,,,,idm8314,ocds-xxxxxx-Z0D26460B1
342,Z2327565F1,T-IT-CF-02854100159,TEATRO DEL BURATTO - Società Cooperativa Sociale,,,,idm8334,ocds-xxxxxx-Z2327565F1
343,Z2F2760803,T-IT-CF-91023920191,LA FABBRICA - Associazione di Volontariato,,,,idm8354,ocds-xxxxxx-Z2F2760803
343,Z2F2760803,T-IT-CF-94056930152,DRAMATRA' - Associazione Culturale,,,,idm8354,ocds-xxxxxx-Z2F2760803
343,Z2F2760803,T-IT-CF-97719690154,ULULI' - Associazione Sportiva Dilettantistica Culturale,,,,idm8354,ocds-xxxxxx-Z2F2760803
343,Z2F2760803,T-IT-CF-97495790152,DITTA GIOCO FIABA - Associazione Culturale,,,,idm8354,ocds-xxxxxx-Z2F2760803
344,Z0F262A128,T-IT-CF-08265100159,STUDIO TECNICO ZACCARELLI SRL,,,,idm8383,ocds-xxxxxx-Z0F262A128
345,ZBA25DC6E9,T-IT-CF-01230150151,GOPPION,,,,idm8402,ocds-xxxxxx-ZBA25DC6E9
346,Z722741367,T-IT-CF-02453300788,E WAY ENTERPRISE BUSINESS SOLUTIONS Srl,,,,idm8422,ocds-xxxxxx-Z722741367
347,ZDB257A63B,T-IT-CF-01358640181,LA ZOOTECNICA GROUP S.P.A. - VIA FIUME LAMBRO 3 - 20097 SAN DONATO MILANESE (MI),,,,idm8442,ocds-xxxxxx-ZDB257A63B
348,Z1626F5F1A,T-IT-CF-04195250230,Meta Srl Unipersonale,,,,idm8462,ocds-xxxxxx-Z1626F5F1A
349,Z2926F5F52,T-IT-CF-08722380964,Stop And Play Srl,,,,idm8482,ocds-xxxxxx-Z2926F5F52
350,Z6A2724B4A,T-IT-CF-80124870157,ISTITUTO COMPRENSIVO STATALE MARCELLO CANDIA,,,,idm8502,ocds-xxxxxx-Z6A2724B4A
351,Z85257A695,T-IT-CF-08041740963,"Radice Massimiliano Attilio - via Trieste,21 - 20823 - Lentate sul Seveso (MB)",,,,idm8522,ocds-xxxxxx-Z85257A695
352,Z4A270D3F8,T-IT-CF-09803150961,SIGNS PUBLISHING SRL,,,,idm8542,ocds-xxxxxx-Z4A270D3F8
353,Z9B2724BC0,T-IT-CF-06270010967,IMPEGNO EDUCATIVO COOP. SOCIALE,,,,idm8562,ocds-xxxxxx-Z9B2724BC0
354,7701171759,T-IT-CF-80121830154,TIRO A SEGNO NAZIONALE MILANO-VIA ACHILLE PAPA 22/b,,,,idm8582,ocds-xxxxxx-7701171759
355,Z162724C2E,T-IT-CF-08965260154,EXCALIBUR S.R.L.,,,,idm8602,ocds-xxxxxx-Z162724C2E
356,Z572756540,T-IT-CF-97747230155,EQUI.LIBRI IN CORVETTO,,,,idm8622,ocds-xxxxxx-Z572756540
357,Z7A259B31C,T-IT-CF-07860250963,DRG SAS - VIA CIVIDALE DEL FRIULI 6 - 20152 MILANO,,,,idm8642,ocds-xxxxxx-Z7A259B31C
358,Z3C259B507,T-IT-CF-09612450156,"SILVA  ASSISTAUTO S.r.l. - Via G. Silva, 10   - 20149 Milano",,,,idm8662,ocds-xxxxxx-Z3C259B507
359,Z4A259C29B,T-IT-CF-07728220158,CENTRO AUTO ASSISTENZA SRL - VIALE ORTLES 81 - MILANO,,,,idm8682,ocds-xxxxxx-Z4A259C29B
360,ZF9259C993,T-IT-CF-05376650965,TELER SRL - VIA PIRANESI 74 - 20137 MILANO,,,,idm8702,ocds-xxxxxx-ZF9259C993
361,ZE7259CC91,T-IT-CF-10911100153,LINEA TEST SNC - VIA DECEMBRIO 22 - 20137 MILANO,,,,idm8722,ocds-xxxxxx-ZE7259CC91
362,Z36259CDE2,T-IT-CF-07403630960,CH SERVICE di ABD EL SALAM HEND – Via Decembrio 22 – 20137 MILANO,,,,idm8742,ocds-xxxxxx-Z36259CDE2
363,Z75259D028,T-IT-CF-SCRFNC72H03F205L,STAR WASH di Scarfone Francesco VIA G.B. GRASSI fronte civ. 15 - MILANO,,,,idm8762,ocds-xxxxxx-Z75259D028
364,ZC4259D2D2,T-IT-CF-09123260961,"C&MC SNC di Claudio e Mirko Corna - Via Brofferio, 7 Milano",,,,idm8782,ocds-xxxxxx-ZC4259D2D2
365,Z48259D3B7,T-IT-CF-09842410962,AP5 SRL - VIA ESPINASSE137 - 20156 MILANO,,,,idm8802,ocds-xxxxxx-Z48259D3B7
366,Z2B259D6AF,T-IT-CF-02436940031,"R&D MULTISERVIZI S.a.S. - Via F. Massimo, 13 Milano",,,,idm8822,ocds-xxxxxx-Z2B259D6AF
367,ZE7259D855,T-IT-CF-09606720960,"FSA FAZI SERVIZI AUTO - Via S. Rita da Cascia, 19 Milano",,,,idm8842,ocds-xxxxxx-ZE7259D855
368,ZD5271A504,T-IT-CF-03084000128,BM SERVIZI SRL - VIA PER CANTALUPO 3 -      ORIGGIO (VA),,,,idm8862,ocds-xxxxxx-ZD5271A504
369,Z6D2730D40,T-IT-CF-13437380150,SUN O SUB SRL - VIA LEONARDO DA VINCI 158 - 20090 TREZZANO S/N,,,,idm8882,ocds-xxxxxx-Z6D2730D40
370,ZD62733E24,T-IT-CF-07617050153,"ALERE S.R.L., VIA EUSTACHI 36 - 20129 MILANO",,,,idm8902,ocds-xxxxxx-ZD62733E24
371,Z56257A7A4,T-IT-CF-05908960956,AMSA SPA,,,,idm8920,ocds-xxxxxx-Z56257A7A4
372,Z20257A7CB,T-IT-CF-03064870151,UNIVERSITA DEGLI STUDI DI MILANO,,,,idm8940,ocds-xxxxxx-Z20257A7CB
373,ZE2257A81E,T-IT-CF-01718201005,ANCITEL,,,,idm8958,ocds-xxxxxx-ZE2257A81E
374,7701445975,T-IT-CF-05908960956,AMSA SPA,,,,idm8978,ocds-xxxxxx-7701445975
375,Z35257AF6A,T-IT-CF-05432100963,ATM SPA,,,,idm8998,ocds-xxxxxx-Z35257AF6A
376,ZD1257B048,T-IT-CF-08168060153,STUDIO MEDICO VETERINARIO ROVATI VILLA ZIBELLINI - VIA SAMBUCO 15 - 20122 MILAMO,,,,idm9018,ocds-xxxxxx-ZD1257B048
377,7701492041,T-IT-CF-05908960965,AMSA SPA - VIA OLGETTINA 25 - 20132 MILANO,,,,idm9038,ocds-xxxxxx-7701492041
378,Z1C25A89FD,T-IT-CF-00987061009,"SIAE - Società Italiana degli Autori ed Editori Sede regionale di Milano, filiale Milano via Arco 3 - 20121 Milano",,,,idm9058,ocds-xxxxxx-Z1C25A89FD
379,7702925EC9,T-IT-CF-12237260158,"ADELANTE DOLMEN SOCIETA' COOPERATIVA SOCIALE ONLUS - VIA BOLTRAFFIO, 21 - 20159 MILANO",,,,idm9078,ocds-xxxxxx-7702925EC9
380,770318662E,T-IT-CF-04105740486,NIVI CREDIT S.R.L. - VIA O. DA PORDENONE 14/20 FIRENZE,,,,idm9098,ocds-xxxxxx-770318662E
381,771149924A,T-IT-CF-12383760159,Nexive S.p.A.,,,,idm9118,ocds-xxxxxx-771149924A
382,Z7925FFEBB,T-IT-CF-01394200362,Locabox S.r.l. - con sede legale in Via dell’industria n. 10 - TRIVOLZIO (PV),,,,idm9138,ocds-xxxxxx-Z7925FFEBB
383,Z50257A7FC,T-IT-CF-02259990402,EGAF EDIZIONI S.R.L. - VIA F. GUARINI - 47121 FORLI',,,,idm9158,ocds-xxxxxx-Z50257A7FC
384,ZCC257A812,T-IT-CF-02313821007,"INFOCAMERE - p.za Sallustio,21 Roma",,,,idm9178,ocds-xxxxxx-ZCC257A812
385,Z40257C8EE,T-IT-CF-00829840156,GIUFFRE' FRANCIS LEFEBVRE S.p.A.,,,,idm9198,ocds-xxxxxx-Z40257C8EE
386,Z00257B0D1,T-IT-CF-00735000572,TELPRESS ITALIA S.R.L. - VIA MAESTRI DEL LAVORO 1/B - 02010 VAZIA (RI),,,,idm9218,ocds-xxxxxx-Z00257B0D1
387,77013180AA,T-IT-CF-00907501001,A.C.I. AUTOMOBILE CLUB D'ITALIA - VIA MARSALA N.8 - 00185 ROMA,,,,idm9238,ocds-xxxxxx-77013180AA
388,Z9C260FD48,T-IT-CF-05692591000,POSTEL VIA SPINOLA 11 - 00154 ROMA,,,,idm9258,ocds-xxxxxx-Z9C260FD48
389,ZE826F34AD,T-IT-CF-11319850159,CART'ARMATA EDIZIONI SRL,,,,idm9278,ocds-xxxxxx-ZE826F34AD
390,Z63274182F,T-IT-CF-13006800158,ALTERA SNC,,,,idm9298,ocds-xxxxxx-Z63274182F
391,Z0F2776F10,T-IT-CF-13006800158,ALTERA SNC,,,,idm9318,ocds-xxxxxx-Z0F2776F10
392,7721985F98,T-IT-CF-14788511005,Datamanagement Italia S.r.l.,,,,idm9338,ocds-xxxxxx-7721985F98
393,Z2327469F6,T-IT-CF-MRNDNL82L22A952W,VOM HAUSE MERANER - APPIANO (BZ),,,,idm9358,ocds-xxxxxx-Z2327469F6
394,Z362741CB9,T-IT-CF-01583500218,ELSA DI GARAU SERGHEJ - MALOSCO (TN),,,,idm9378,ocds-xxxxxx-Z362741CB9
395,Z5B26D7BB3,T-IT-CF-06908900019,FCA FLEET & TENDERS SRL - C.SO SETTEMBRINI 215 - 10135 TORINO,,,,idm9398,ocds-xxxxxx-Z5B26D7BB3
396,Z882746AB6,T-IT-CF-02824320176,LUTECH S.P.A.,,,,idm9418,ocds-xxxxxx-Z882746AB6
397,Z112743FDA,T-IT-CF-02824320176,LUTECH S.P.A.,,,,idm9438,ocds-xxxxxx-Z112743FDA
398,Z892741C8B,T-IT-CF-04869021008,S&A SISTEMI & AUTOMAZIONE - VIA BARGELLINA 4 - 00157 ROMA,,,,idm9458,ocds-xxxxxx-Z892741C8B
399,Z1B257A672,T-IT-CF-09410900154,FARMACIA SCIORTINO DI BOTTI- AEROSTAZIONE LINATE - 20090 SEGRATE,,,,idm9478,ocds-xxxxxx-Z1B257A672
400,7788702039,T-IT-CF-11166890159,BETASINT S.R.L.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-00665140182,ELETTRICA PAVESE DI OSVALDO DEL BO E C. SNC,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-08306940159,F.G.P. S.R.L.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-11178600158,IMPRESA LEONI SRL MANUTENZIONI EDILI,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-03225460488,INSEL S.P.A.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-00361820061,I.M.E.T. INSTALLAZIONI MATERIALI ELETTRICI TORTONA SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-04538010150,PLANTRONIC DI PUTELLI GUIDO FRANCESCO E C. SNC,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-03889160960,MILANO COSTRUZIONI EDILI S.R.L.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-DCTSBN59C29A669Q,DICATALDO SABINO,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-02490150790,COSTRUZIONI GENERALI SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-12509340159,TECNO EDIL SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-11021970154,ELEKTRONORM AUTOMAZIONI INDUSTRIALI  S.R.L.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-02984020160,ELETTROBONATESE SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-03242880106,C.E.M.A. COSTRUZIONI EDILI MARITTIME AUTOSTRADALI SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-12378630151,PRANEDIL SAS DI SACIOTTI NUNZIO E C.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-MBRMHL69L31A479F,ELETTRO SERVICE DI AMBROSONE MICHELE,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-02571550967,ITAL.CO.EL. SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-03154710127,BETONCABLO S.P.A.,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-00852230101,CEISIS - SISTEMI IMPIANTISTICI INTEGRATI - SPA,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-06983440964,EDIL IMPIANTI SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-05135080876,CORSARO COSTRUZIONI SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-07149760725,AR.F.A. TECH SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-01373380516,IGE IMPIANTI SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-06076770723,SISTEC SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-10365440154,COVA GROUP TECHNOLOGIES SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-12478401008,TERMOTECNICA CAVATTON SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-02549220602,ITM SRL ITALIANA TECNOLOGIE MECCANICHE,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-MNTNDR67B17G273R,M.P. IMPIANTI DI MONTISANTI ANDREA,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-07569291003,HOLDING LMC SRL,,,,idm9498,ocds-xxxxxx-7788702039
400,7788702039,T-IT-CF-09955650016,BRESCIANI ASFALTI SRL CON UN UNICO SOCIO,,,,idm9498,ocds-xxxxxx-7788702039
401,Z1326CA047,T-IT-CF-03663130361,DEFENCE SYSTEM SRL - VIA DON MILANI 19 - 41122 MODENA,,,,idm9600,ocds-xxxxxx-Z1326CA047
402,ZF425D34C4,T-IT-CF-06553920965,CERERIA EUROCANDLES - Via dell'artigianato 15 - 20863 Concorezzo (MB),,,,idm9620,ocds-xxxxxx-ZF425D34C4
403,Z1B26D8CC4,T-IT-CF-07203881003,DPD SERVICE - LUNGOMARE DUCA DEGLI ABRUZZI 84 - 00121 PORTO TURISTICO DI OSTIA,,,,idm9640,ocds-xxxxxx-Z1B26D8CC4
404,7805065F61,T-IT-CF-00891951006,KUWAIT PETROLEUM ITALIA S.P.A.,,,,idm9660,ocds-xxxxxx-7805065F61
405,Z49276916C,T-IT-CF-10242490968,EUROINFORMATICA SRL - L.GO MURANI 4 - 20133 MILANO,,,,idm9680,ocds-xxxxxx-Z49276916C
406,Z112620DA5,T-IT-CF-10989730154,Tempo per l’Infanzia,,,,idm9700,ocds-xxxxxx-Z112620DA5
407,Z5D2720AFF,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm9720,ocds-xxxxxx-Z5D2720AFF
408,Z532707A3B,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm9740,ocds-xxxxxx-Z532707A3B
409,Z2026F7663,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm9760,ocds-xxxxxx-Z2026F7663
410,Z82271B2EC,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm9780,ocds-xxxxxx-Z82271B2EC
411,ZE9261A616,T-IT-CF-08526500155,PIEMME  s.p.a.,,,,idm9800,ocds-xxxxxx-ZE9261A616
412,Z43261A76D,T-IT-CF-04705810150,A. Manzoni & C. s.p.a,,,,idm9820,ocds-xxxxxx-Z43261A76D
413,Z2826923D4,T-IT-CF-00777910159,IL SOLE 24 ORE S.P.A.,,,,idm9840,ocds-xxxxxx-Z2826923D4
414,ZB827A3C3C,T-IT-CF-00856620158,COOP LOMBARDIA,,,,idm9860,ocds-xxxxxx-ZB827A3C3C
415,ZC827A3BA5,T-IT-CF-01255720169,Esselunga spa,,,,idm9879,ocds-xxxxxx-ZC827A3BA5
416,Z4F27957EB,T-IT-CF-97589680152,ASSOCIAZIONE IL MONDO CREATIVO,,,,idm9898,ocds-xxxxxx-Z4F27957EB
417,Z3F2795882,T-IT-CF-97785550159,ASSOCIAZIONE CLUSTER,,,,idm9918,ocds-xxxxxx-Z3F2795882
418,ZF8279585E,T-IT-CF-80127830158,Istituto Comprensivo STOPPANI,,,,idm9938,ocds-xxxxxx-ZF8279585E
419,Z8127958A6,T-IT-CF-97776890150,ASSOCIAZIONE PROGETTO AISHA,,,,idm9958,ocds-xxxxxx-Z8127958A6
420,Z1D279582B,T-IT-CF-09051070960,ASSOCIAZIONE CULTURALE TEATRO ALLA CARTA,,,,idm9978,ocds-xxxxxx-Z1D279582B
421,Z1127958DB,T-IT-CF-97525010159,ASSOCIAZIONE PIANOFRIENDS,,,,idm9998,ocds-xxxxxx-Z1127958DB
422,Z2526CEDAF,T-IT-CF-02696940929,Eurodesk Italy Servizi,,,,idm10018,ocds-xxxxxx-Z2526CEDAF
423,Z1727AD1FE,T-IT-CF-02147000687,ODS Ottica,,,,idm10038,ocds-xxxxxx-Z1727AD1FE
424,IDM10057,T-IT-CF-13226890153,MILANO RISTORAZIONE S.P.A.,,,,idm10057,ocds-xxxxxx-IDM10057
425,IDM10077,T-IT-CF-01742310152,MM SPA,,,,idm10077,ocds-xxxxxx-IDM10077
426,ZC126DEE74,T-IT-CF-09491130960,FGF Servizi - Società Benefit S.r.l.,,,,idm10095,ocds-xxxxxx-ZC126DEE74
427,IDM10115,T-IT-CF-13226890153,Milano Ristorazione S.p.a.,,,,idm10115,ocds-xxxxxx-IDM10115
428,Z1727B07EB,T-IT-CF-00722360153,"Hoepli S.p.A. Via Hoepli, 5 – 20121 MILANO",,,,idm10135,ocds-xxxxxx-Z1727B07EB
429,Z79273DC6C,T-IT-CF-05384350962,Associazione Milano Interpreti Società Cooperativa,,,,idm10154,ocds-xxxxxx-Z79273DC6C
430,ZEE25E264E,T-IT-CF-13226890153,Milano Ristorazione SpA,,,,idm10174,ocds-xxxxxx-ZEE25E264E
431,Z5D25E208F,T-IT-CF-11022370156,Mondadori Retail S.p.A.,,,,idm10194,ocds-xxxxxx-Z5D25E208F
431,Z5D25E208F,T-IT-CF-04982190151,Libreria Concessionaria Milano srl,,,,idm10194,ocds-xxxxxx-Z5D25E208F
431,Z5D25E208F,T-IT-CF-01838890158,LIBRERIA POPOLARE DI VIA TADINO,,,,idm10194,ocds-xxxxxx-Z5D25E208F
432,Z34278410D,T-IT-CF-09864610150,CLASS PUBBLICITA' S.R.L. - VIA BURIGOZZO 5 - 20122 MILANO,,,,idm10220,ocds-xxxxxx-Z34278410D
433,ZBC2765150,T-IT-CF-09864610150,CLASS PUBBLICITA' S.R.L. - VIA BURIGOZZO 5 - 20122 MILANO,,,,idm10240,ocds-xxxxxx-ZBC2765150
434,ZE627363CA,T-IT-CF-NAN,GETTY IMAGES INTERNATIONAL,,IE3410443CH,,idm10260,ocds-xxxxxx-ZE627363CA
435,Z8426D0E27,T-IT-CF-10277500152,Italia Oggi Editori Erinne Srl,,,,idm10280,ocds-xxxxxx-Z8426D0E27
436,ZA227AE3D9,T-IT-CF-80196170155,ISTITUTO COMPRENSIVO SANT'AMBROGIO,,,,idm10300,ocds-xxxxxx-ZA227AE3D9
437,Z4C24630F3,T-IT-CF-FMGNMR71H45F704P,FUMAGALLI ANNAMARIA,,,,idm10320,ocds-xxxxxx-Z4C24630F3
438,7839257785,T-IT-CF-01917100131,C.S.C. ALLESTIMENTI SRL,04-CAPOGRUPPO,,0.0,idm10338,ocds-xxxxxx-7839257785
438,7839257785,T-IT-CF-02917590164,EVENTI S.R.L.,03-ASSOCIATA,,0.0,idm10338,ocds-xxxxxx-7839257785
438,7839257785,T-IT-CF-08254950960,CONSORZIO EVENTI E TRENTA SOCIETA' COOPERATIVA,03-ASSOCIATA,,0.0,idm10338,ocds-xxxxxx-7839257785
438,7839257785,T-IT-CF-06458350961,ALPI,,,,idm10338,ocds-xxxxxx-7839257785
439,7757911EAB,T-IT-CF-08720580151,IMPRESA RAVELLI S.R.L.,04-CAPOGRUPPO,,0.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-00293940045,FANTINO COSTRUZIONI SPA,03-ASSOCIATA,,0.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-01571070273,C.E.V. CONSORZIO EDILI VENETI SOCIETA' COOPERATIVA,04-CAPOGRUPPO,,1.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-01576900540,TECNIRECO SRL TECNICI RESTAURO CONSERVAZIONE BENI CULTURALI DI SERGIO FUSETTI E PAOLO VIRILLI,03-ASSOCIATA,,1.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-10155581001,FRAMA SRL CON UNICO SOCIO,05-CONSORZIATA,,1.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-10867241001,TALCA APPALTI SRL UNIPERSONALE,05-CONSORZIATA,,1.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-08896090019,QUINTINO COSTRUZIONI SPA,04-CAPOGRUPPO,,2.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-06416650015,S.R.L. RAVA E C.,03-ASSOCIATA,,2.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-08695361009,B.P.D. LAVORI SRL,04-CAPOGRUPPO,,3.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-02510630607,ZOVINI SRL,03-ASSOCIATA,,3.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-09149201007,S.M. EDILIZIA SRL CON UNICO SOCIO,04-CAPOGRUPPO,,4.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-SCLRRT73R30G698N,SCALESSE ROBERTO,03-ASSOCIATA,,4.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-11957391003,COMAFE SRL,04-CAPOGRUPPO,,5.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-PLNPRZ58D49H501Z,POLONIO BALBI PATRIZIA,03-ASSOCIATA,,5.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-03866500584,EDIL.IN SRL,04-CAPOGRUPPO,,6.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-11451400151,TEICOS UE SRL,03-ASSOCIATA,,6.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-FRCMLN73P13H501L,AFRICANO EMILIANO,03-ASSOCIATA,,6.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-07726201002,MC RESTAURI SRL,04-CAPOGRUPPO,,7.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-CSRGCM57D23L736G,CASARIL GIACOMO,03-ASSOCIATA,,7.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-02483170367,I.M.E. SRL,04-CAPOGRUPPO,,8.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-BLDSLV64D60A794Z,BALDIS SILVIA RESTAURI,03-ASSOCIATA,,8.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-01902640604,CASINELLI GIULIANO SRL,04-CAPOGRUPPO,,9.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-02406970182,FRATICOLA COPERTURE S.N.C. DI FRATICOLA SANTO E C.,03-ASSOCIATA,,9.0,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-00163960271,LARES LAVORI DI RESTAURO SRL,,,,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-00485070015,MAGNETTI S.R.L.,,,,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-06702100584,MARCHETTI E C. SRL,,,,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-01970840169,SCHIAVI S.P.A. IMPRESA DI COSTRUZIONI,,,,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-12408280159,SEREGNI COSTRUZIONI S.R.L.,,,,idm10381,ocds-xxxxxx-7757911EAB
439,7757911EAB,T-IT-CF-08015420154,IMPRESA EDILE SVERZELLATI CESARE EMILIO SRL,,,,idm10381,ocds-xxxxxx-7757911EAB
